r2,mae_median,mae,mse,num_features,test_fold_i,train_r2,lambda_,max_features,split_version
-2.188581804577285,-1.4988057657240157,-1.4181012320254498,-2.531796199708135,1,1,0.9999959999999999,1e-05,20,2
-2.194820471439476,-1.4988057657240157,-1.4196384627946805,-2.5367498229867556,2,1,1.0,1e-05,20,2
-4.2506142010595145,-1.2290214654809466,-1.3174123533653166,-2.599719455530713,1,2,1.0,1e-05,20,2
-17.41200714560015,-1.0491640168012766,-1.2797500499821914,-2.463804541249884,1,3,1.0,1e-05,20,2
-1.7846300248624853,-1.555507680884734,-1.5849074192394315,-3.4294765740806468,1,0,0.978433,0.003,20,3
-1.8018276324848737,-1.698283344633135,-1.5930814540868046,-3.4506566920656647,2,0,0.993793,0.003,20,3
-1.8024454101551126,-1.698283344633135,-1.596245480402594,-3.4514175306794694,3,0,0.99718,0.003,20,3
-1.5410028267797364,-1.3826723223419048,-1.3026462256825495,-2.2247618437730234,1,1,0.987302,0.003,20,3
-1.544094807632229,-1.277470162562648,-1.2990493538876777,-2.2274690115690627,2,1,0.998133,0.003,20,3
-1.544094807632229,-1.277470162562648,-1.2990493538876777,-2.2274690115690627,3,1,0.998149,0.003,20,3
-3.5107740472945155,-1.262443980492161,-1.338100414994336,-2.4877613738415447,1,2,0.982225,0.003,20,3
-3.5283265666005077,-1.2323830110056424,-1.333219491917413,-2.497441858628683,2,2,0.996132,0.003,20,3
-3.5220566358455407,-1.2323830110056424,-1.3320632867892077,-2.49398389523142,3,2,0.996194,0.003,20,3
-20.372713713774743,-1.0971218378999117,-1.2885172741270883,-2.5132261092531287,1,3,0.9821690000000001,0.003,20,3
-20.53304104936413,-1.2023248378999116,-1.3109232741270884,-2.532079065935487,2,3,0.995502,0.003,20,3
-20.687496477392486,-1.2023248378999116,-1.3170890433578577,-2.5502415426165155,3,3,0.9968459999999999,0.003,20,3
-0.7876465828999821,-1.1497231521108722,-1.2073343345168746,-2.201618176940242,1,0,0.994841,0.001,20,3
-0.7467606737272299,-1.1121506521108722,-1.1948101800323578,-2.151264174266272,2,0,0.998972,0.001,20,3
-0.7467606737272299,-1.1121506521108722,-1.1948101800323578,-2.151264174266272,3,0,0.998983,0.001,20,3
-1.4480084049469428,-1.0219802833262266,-1.2383557700753367,-2.143341060137167,1,1,0.996871,0.001,20,3
-1.465198645268134,-1.0219802833262266,-1.2439436444343113,-2.158391885877626,2,1,0.9997450000000001,0.001,20,3
-2.620429383144774,-0.9919221621000884,-1.1392800961322405,-1.9967225761420349,1,2,0.995806,0.001,20,3
-2.642166489527817,-0.9919221621000884,-1.1453686089527533,-2.0087109251641397,2,2,0.9992129999999999,0.001,20,3
-2.642166489527817,-0.9919221621000884,-1.1453686089527533,-2.0087109251641397,3,2,0.999216,0.001,20,3
-18.160348035283487,-1.2924993228044643,-1.2824798386223881,-2.2530731281735106,1,3,0.9985850000000001,0.001,20,3
-18.23304423726027,-1.2924993228044643,-1.284791992468542,-2.2616215041681715,2,3,0.999748,0.001,20,3
-1.3867557978371474,-1.3601299091960364,-1.407985866426979,-2.939465215720311,1,0,0.9990319999999999,0.0003,20,3
-1.3995406917091033,-1.3601299091960364,-1.4137864980059265,-2.9552107523425937,2,0,0.9999399999999999,0.0003,20,3
-1.546377528465301,-1.202325011145615,-1.301490097477421,-2.2294676359530583,1,1,0.998693,0.0003,20,3
-1.6070451287772487,-1.202325011145615,-1.3133076359389595,-2.2825848386986944,2,1,0.9997159999999999,0.0003,20,3
-2.6025216944683347,-0.9919221621000884,-1.1375844551065994,-1.9868462099758455,1,2,0.9991180000000001,0.0003,20,3
-2.6028897156557593,-0.9919221621000884,-1.136428480747625,-1.9870491793299367,2,2,0.999822,0.0003,20,3
-2.6028897156557593,-0.9919221621000884,-1.136428480747625,-1.9870491793299367,3,2,0.9999379999999999,0.0003,20,3
-30.28810407040974,-1.5329691105430827,-1.6427919639357567,-3.6791808991528807,1,3,0.9991610000000001,0.0003,20,3
-30.33755584063661,-1.5329691105430827,-1.6466455536793465,-3.6849959529521956,2,3,0.999915,0.0003,20,3
-1.8820145849137422,-1.5630224340200658,-1.622348250818379,-3.549412818533598,1,0,0.999732,0.0001,20,3
-1.8793120203396705,-1.5630224340200658,-1.620766356081537,-3.5460844115948063,2,0,1.0,0.0001,20,3
-1.4742372310345453,-1.0219802833262266,-1.2465125162291828,-2.166305572758591,1,1,0.99966,0.0001,20,3
-1.482979402143918,-1.0219802833262266,-1.2493386957163624,-2.173959735324209,2,1,1.0,0.0001,20,3
-1.1355357942548014,-0.7063657770555628,-0.8895402189128174,-1.1777808876482267,1,2,0.9998030000000001,0.0001,20,3
