accuracy,auc_macro,auc_micro,f1_binary,f1_macro,f1_micro,r2,num_features,threshold,test_fold_i,train_r2,lambda_,max_features,split_version
0.9411764705882353,0.964340744001761,0.964340744001761,0.9322033898305084,0.9401276689412282,0.9411764705882353,0.7605106757649132,3,0.5,0,0.982216,0.0001,4,2
0.4338235294117647,0.964340744001761,0.964340744001761,0.6051282051282051,0.30256410256410254,0.4338235294117647,-1.305084745762711,4,0.0,0,1.0,0.0001,4,2
0.927007299270073,0.9697399527186762,0.9697399527186762,0.9,0.9212643678160919,0.927007299270073,0.6761229314420804,1,0.428571,1,0.770566,0.0001,4,2
0.9197080291970803,0.9300236406619385,0.9300236406619385,0.8817204301075269,0.9104734747222717,0.9197080291970803,0.6437352245862884,2,0.6,1,0.9068579999999999,0.0001,4,2
0.9124087591240876,0.9347517730496453,0.9347517730496453,0.8723404255319149,0.9028368794326241,0.9124087591240876,0.6113475177304964,3,0.5,1,0.9641629999999999,0.0001,4,2
0.9124087591240876,0.9365248226950356,0.9365248226950356,0.8723404255319149,0.9028368794326241,0.9124087591240876,0.6113475177304964,4,0.5,1,0.9913850000000001,0.0001,4,2
0.9191176470588235,0.9588542850647875,0.9588542850647875,0.897196261682243,0.9152647975077881,0.9191176470588235,0.6599227097067516,1,0.486486,2,0.766995,0.0001,4,2
0.9485294117647058,0.9590816094566946,0.9590816094566946,0.9306930693069307,0.9448786983961555,0.9485294117647058,0.7835871789042965,2,0.666667,2,0.8840450000000001,0.0001,4,2
0.9632352941176471,0.9528301886792453,0.9528301886792453,0.9504950495049505,0.9606276417115396,0.9632352941176471,0.8454194135030689,3,0.5,2,0.953182,0.0001,4,2
0.9632352941176471,0.9528301886792453,0.9528301886792453,0.9504950495049505,0.9606276417115396,0.9632352941176471,0.8454194135030689,4,0.5,2,0.965412,0.0001,4,2
0.9124087591240876,0.9791062801932368,0.9791062801932368,0.8775510204081634,0.9046846011131726,0.9124087591240876,0.6028985507246377,1,0.540541,3,0.760718,0.0001,4,2
0.948905109489051,0.9670289855072465,0.9670289855072465,0.924731182795699,0.9430285748232639,0.948905109489051,0.7683574879227053,2,0.5,3,0.914333,0.0001,4,2
0.948905109489051,0.9699275362318841,0.9699275362318841,0.924731182795699,0.9430285748232639,0.948905109489051,0.7683574879227053,3,0.5,3,0.959348,0.0001,4,2
0.948905109489051,0.9711352657004831,0.9711352657004831,0.924731182795699,0.9430285748232639,0.948905109489051,0.7683574879227053,4,0.5,3,0.973925,0.0001,4,2
0.8897058823529411,0.9566365837552279,0.9566365837552279,0.8818897637795277,0.8892207439587293,0.8897058823529411,0.550957517059212,1,0.482759,0,0.784238,0.0003,4,2
0.9485294117647058,0.9711644287915475,0.9711644287915475,0.9411764705882353,0.9477124183006536,0.9485294117647058,0.790446841294299,2,0.5,0,0.9162389999999999,0.0003,4,2
0.9411764705882353,0.964340744001761,0.964340744001761,0.9322033898305084,0.9401276689412282,0.9411764705882353,0.7605106757649132,3,0.5,0,0.982216,0.0003,4,2
0.4338235294117647,0.964340744001761,0.964340744001761,0.6051282051282051,0.30256410256410254,0.4338235294117647,-1.305084745762711,4,0.0,0,1.0,0.0003,4,2
0.927007299270073,0.9697399527186762,0.9697399527186762,0.9,0.9212643678160919,0.927007299270073,0.6761229314420804,1,0.428571,1,0.770566,0.0003,4,2
0.9197080291970803,0.9300236406619385,0.9300236406619385,0.8817204301075269,0.9104734747222717,0.9197080291970803,0.6437352245862884,2,0.6,1,0.9068579999999999,0.0003,4,2
0.9124087591240876,0.9347517730496453,0.9347517730496453,0.8723404255319149,0.9028368794326241,0.9124087591240876,0.6113475177304964,3,0.5,1,0.9641629999999999,0.0003,4,2
0.9124087591240876,0.9365248226950356,0.9365248226950356,0.8723404255319149,0.9028368794326241,0.9124087591240876,0.6113475177304964,4,0.5,1,0.9913850000000001,0.0003,4,2
0.9191176470588235,0.9588542850647875,0.9588542850647875,0.897196261682243,0.9152647975077881,0.9191176470588235,0.6599227097067516,1,0.486486,2,0.766995,0.0003,4,2
0.9485294117647058,0.9590816094566946,0.9590816094566946,0.9306930693069307,0.9448786983961555,0.9485294117647058,0.7835871789042965,2,0.666667,2,0.8840450000000001,0.0003,4,2
0.9632352941176471,0.9528301886792453,0.9528301886792453,0.9504950495049505,0.9606276417115396,0.9632352941176471,0.8454194135030689,3,0.5,2,0.953182,0.0003,4,2
0.9632352941176471,0.9528301886792453,0.9528301886792453,0.9504950495049505,0.9606276417115396,0.9632352941176471,0.8454194135030689,4,0.5,2,0.965412,0.0003,4,2
0.9124087591240876,0.9791062801932368,0.9791062801932368,0.8775510204081634,0.9046846011131726,0.9124087591240876,0.6028985507246377,1,0.540541,3,0.760718,0.0003,4,2
0.948905109489051,0.9670289855072465,0.9670289855072465,0.924731182795699,0.9430285748232639,0.948905109489051,0.7683574879227053,2,0.5,3,0.914333,0.0003,4,2
0.948905109489051,0.9699275362318841,0.9699275362318841,0.924731182795699,0.9430285748232639,0.948905109489051,0.7683574879227053,3,0.5,3,0.959348,0.0003,4,2
0.948905109489051,0.9711352657004831,0.9711352657004831,0.924731182795699,0.9430285748232639,0.948905109489051,0.7683574879227053,4,0.5,3,0.973925,0.0003,4,2
0.9191176470588235,0.9752953813104189,0.9752953813104189,0.8674698795180723,0.904634410658507,0.9191176470588235,0.59828141783029,1,0.470588,0,0.767636,0.001,4,3
0.9485294117647058,0.9669709989258862,0.9669709989258862,0.9090909090909091,0.9365967365967365,0.9485294117647058,0.7443609022556391,2,0.5,0,0.9016069999999999,0.001,4,3
0.9338235294117647,0.9221267454350162,0.9221267454350162,0.88,0.9171573604060914,0.9338235294117647,0.6713211600429645,3,0.5,0,0.960691,0.001,4,3
0.9264705882352942,0.9108485499462944,0.9108485499462944,0.8648648648648649,0.9071799071799072,0.9264705882352942,0.6348012889366272,4,0.5,0,0.981442,0.001,4,3
0.8905109489051095,0.9613122171945702,0.9613122171945702,0.8672566371681416,0.8870444676523939,0.8905109489051094,0.5350678733031675,1,0.517241,1,0.78417,0.001,4,3
0.9416058394160584,0.9487556561085972,0.9487556561085972,0.9230769230769231,0.9380090497737557,0.9416058394160584,0.7520361990950226,2,0.75,1,0.915472,0.001,4,3
0.9343065693430657,0.9282805429864254,0.9282805429864254,0.9108910891089108,0.9294339838608138,0.9343065693430657,0.7210407239819006,3,0.5,1,0.9895299999999999,0.001,4,3
0.9197080291970803,0.9287330316742082,0.9287330316742082,0.88659793814433,0.9122255227444813,0.9197080291970803,0.6590497737556562,4,1.0,1,1.0,0.001,4,3
0.9044117647058824,0.9517939687431214,0.9517939687431214,0.8925619834710744,0.9032346341196431,0.9044117647058824,0.6108298481179837,1,0.428571,2,0.79468,0.001,4,3
0.8823529411764706,0.9437596302003082,0.9437596302003082,0.8596491228070176,0.8791916500111037,0.8823529411764706,0.5210213515298261,2,0.5,2,0.902266,0.001,4,3
0.8897058823529411,0.9228483381025754,0.9228483381025754,0.8717948717948718,0.8875103391232424,0.8897058823529411,0.550957517059212,3,0.333333,2,0.975103,0.001,4,3
0.4338235294117647,0.9173453664979089,0.9173453664979089,0.6051282051282051,0.30256410256410254,0.4338235294117647,-1.305084745762712,4,0.0,2,0.9946649999999999,0.001,4,3
0.9051094890510949,0.980709534368071,0.980709534368071,0.8907563025210083,0.9034426673895364,0.9051094890510949,0.60509977827051,1,0.53125,3,0.759156,0.001,4,3
0.9416058394160584,0.9684035476718402,0.9684035476718402,0.9272727272727272,0.9392461197339246,0.9416058394160584,0.7569844789356984,2,0.6,3,0.891592,0.001,4,3
0.9343065693430657,0.9543237250554323,0.9543237250554323,0.9158878504672897,0.9309978174492137,0.9343065693430657,0.7266075388026607,3,0.5,3,0.947966,0.001,4,3
0.9416058394160584,0.9548780487804878,0.9548780487804878,0.923076923076923,0.9380090497737557,0.9416058394160584,0.7569844789356984,4,1.0,3,0.9734799999999999,0.001,4,3
0.9191176470588235,0.9770408163265306,0.9770408163265306,0.8674698795180723,0.904634410658507,0.9191176470588235,0.59828141783029,1,0.470588,0,0.764777,0.003,4,3
0.9632352941176471,0.9712674543501613,0.9712674543501613,0.9367088607594938,0.9554010625040992,0.9632352941176471,0.8174006444683136,2,0.5,0,0.8908940000000001,0.003,4,3
0.9485294117647058,0.9426691729323309,0.9426691729323309,0.9090909090909091,0.9365967365967365,0.9485294117647058,0.7443609022556391,3,0.5,0,0.967025,0.003,4,3
0.9411764705882353,0.9295112781954888,0.9295112781954888,0.8918918918918918,0.9257439257439256,0.9411764705882353,0.7078410311493019,4,1.0,0,0.9771479999999999,0.003,4,3
0.8905109489051095,0.9389140271493213,0.9389140271493213,0.8672566371681416,0.8870444676523939,0.8905109489051094,0.5350678733031675,1,0.517241,1,0.782518,0.003,4,3
0.9416058394160584,0.9487556561085972,0.9487556561085972,0.9230769230769231,0.9380090497737557,0.9416058394160584,0.7520361990950226,2,0.75,1,0.9148729999999999,0.003,4,3
0.9343065693430657,0.9282805429864254,0.9282805429864254,0.9108910891089108,0.9294339838608138,0.9343065693430657,0.7210407239819006,3,0.5,1,0.9895299999999999,0.003,4,3
0.9197080291970803,0.9287330316742082,0.9287330316742082,0.88659793814433,0.9122255227444813,0.9197080291970803,0.6590497737556562,4,1.0,1,1.0,0.003,4,3
0.9044117647058824,0.9336341624477218,0.9336341624477218,0.8925619834710744,0.9032346341196431,0.9044117647058824,0.6108298481179837,1,0.428571,2,0.7910020000000001,0.003,4,3
0.8897058823529411,0.9446401056570548,0.9446401056570548,0.8672566371681415,0.886458507263316,0.8897058823529411,0.550957517059212,2,0.666667,2,0.889144,0.003,4,3
0.8823529411764706,0.9271406559542152,0.9271406559542152,0.8571428571428572,0.8785714285714286,0.8823529411764706,0.5210213515298261,3,0.5,2,0.982216,0.003,4,3
0.4338235294117647,0.9278010125467753,0.9278010125467753,0.6051282051282051,0.30256410256410254,0.4338235294117647,-1.305084745762712,4,0.0,2,1.0,0.003,4,3
0.9051094890510949,0.9772727272727273,0.9772727272727273,0.8907563025210083,0.9034426673895364,0.9051094890510949,0.60509977827051,1,0.53125,3,0.7570979999999999,0.003,4,3
0.948905109489051,0.9446784922394678,0.9446784922394678,0.9357798165137615,0.9466777870447596,0.948905109489051,0.7873614190687361,2,0.666667,3,0.895991,0.003,4,3
0.927007299270073,0.9443458980044345,0.9443458980044345,0.9074074074074073,0.9235832217759927,0.927007299270073,0.6962305986696231,3,0.75,3,0.947966,0.003,4,3
0.9051094890510949,0.9452328159645232,0.9452328159645232,0.8761904761904761,0.8996336996336995,0.9051094890510949,0.60509977827051,4,1.0,3,0.9854459999999999,0.003,4,3
0.9191176470588235,0.9752953813104189,0.9752953813104189,0.8674698795180723,0.904634410658507,0.9191176470588235,0.59828141783029,1,0.470588,0,0.767636,0.0001,4,3
0.9485294117647058,0.9669709989258862,0.9669709989258862,0.9090909090909091,0.9365967365967365,0.9485294117647058,0.7443609022556391,2,0.5,0,0.9016069999999999,0.0001,4,3
0.9338235294117647,0.9221267454350162,0.9221267454350162,0.88,0.9171573604060914,0.9338235294117647,0.6713211600429645,3,0.5,0,0.960691,0.0001,4,3
0.9264705882352942,0.9108485499462944,0.9108485499462944,0.8648648648648649,0.9071799071799072,0.9264705882352942,0.6348012889366272,4,0.5,0,0.981442,0.0001,4,3
0.8905109489051095,0.9643665158371041,0.9643665158371041,0.8672566371681416,0.8870444676523939,0.8905109489051094,0.5350678733031675,1,0.517241,1,0.785033,0.0001,4,3
0.948905109489051,0.9536199095022624,0.9536199095022624,0.9333333333333333,0.945956607495069,0.948905109489051,0.7830316742081448,2,0.666667,1,0.915143,0.0001,4,3
0.9343065693430657,0.9286199095022625,0.9286199095022625,0.9108910891089108,0.9294339838608138,0.9343065693430657,0.7210407239819006,3,0.5,1,0.9895299999999999,0.0001,4,3
0.9197080291970803,0.9290723981900453,0.9290723981900453,0.88659793814433,0.9122255227444813,0.9197080291970803,0.6590497737556562,4,1.0,1,1.0,0.0001,4,3
0.9044117647058824,0.9504732555580013,0.9504732555580013,0.8925619834710744,0.9032346341196431,0.9044117647058824,0.6108298481179837,1,0.428571,2,0.795201,0.0001,4,3
0.8970588235294118,0.9271406559542152,0.9271406559542152,0.8771929824561402,0.8942926937597158,0.8970588235294118,0.5808936825885979,2,0.5,2,0.902684,0.0001,4,3
0.8897058823529411,0.9006163328197226,0.9006163328197226,0.8672566371681415,0.886458507263316,0.8897058823529411,0.550957517059212,3,0.5,2,0.9742139999999999,0.0001,4,3
0.4338235294117647,0.9011666299801893,0.9011666299801893,0.6051282051282051,0.30256410256410254,0.4338235294117647,-1.305084745762712,4,0.0,2,1.0,0.0001,4,3
0.9051094890510949,0.9769401330376941,0.9769401330376941,0.8907563025210083,0.9034426673895364,0.9051094890510949,0.60509977827051,1,0.53125,3,0.759695,0.0001,4,3
0.9416058394160584,0.9684035476718402,0.9684035476718402,0.9272727272727272,0.9392461197339246,0.9416058394160584,0.7569844789356984,2,0.6,3,0.900172,0.0001,4,3
0.9416058394160584,0.9647450110864746,0.9647450110864746,0.9285714285714285,0.939594356261023,0.9416058394160584,0.7569844789356984,3,0.5,3,0.9531649999999999,0.0001,4,3
0.8978102189781022,0.9409090909090909,0.9409090909090909,0.8627450980392157,0.8906748746010031,0.8978102189781021,0.5747228381374723,4,1.0,3,0.9932840000000001,0.0001,4,3
0.9191176470588235,0.9752953813104189,0.9752953813104189,0.8674698795180723,0.904634410658507,0.9191176470588235,0.59828141783029,1,0.470588,0,0.767636,0.0003,4,3
0.9485294117647058,0.9669709989258862,0.9669709989258862,0.9090909090909091,0.9365967365967365,0.9485294117647058,0.7443609022556391,2,0.5,0,0.9016069999999999,0.0003,4,3
0.9338235294117647,0.9221267454350162,0.9221267454350162,0.88,0.9171573604060914,0.9338235294117647,0.6713211600429645,3,0.5,0,0.960691,0.0003,4,3
0.9264705882352942,0.9108485499462944,0.9108485499462944,0.8648648648648649,0.9071799071799072,0.9264705882352942,0.6348012889366272,4,0.5,0,0.981442,0.0003,4,3
0.8905109489051095,0.9643665158371041,0.9643665158371041,0.8672566371681416,0.8870444676523939,0.8905109489051094,0.5350678733031675,1,0.517241,1,0.785033,0.0003,4,3
0.948905109489051,0.9536199095022624,0.9536199095022624,0.9333333333333333,0.945956607495069,0.948905109489051,0.7830316742081448,2,0.666667,1,0.915143,0.0003,4,3
0.9343065693430657,0.9286199095022625,0.9286199095022625,0.9108910891089108,0.9294339838608138,0.9343065693430657,0.7210407239819006,3,0.5,1,0.9895299999999999,0.0003,4,3
0.9197080291970803,0.9290723981900453,0.9290723981900453,0.88659793814433,0.9122255227444813,0.9197080291970803,0.6590497737556562,4,1.0,1,1.0,0.0003,4,3
0.9044117647058824,0.9517939687431214,0.9517939687431214,0.8925619834710744,0.9032346341196431,0.9044117647058824,0.6108298481179837,1,0.428571,2,0.79468,0.0003,4,3
0.8823529411764706,0.9437596302003082,0.9437596302003082,0.8596491228070176,0.8791916500111037,0.8823529411764706,0.5210213515298261,2,0.5,2,0.902266,0.0003,4,3
0.8897058823529411,0.9228483381025754,0.9228483381025754,0.8717948717948718,0.8875103391232424,0.8897058823529411,0.550957517059212,3,0.333333,2,0.975103,0.0003,4,3
0.4338235294117647,0.9173453664979089,0.9173453664979089,0.6051282051282051,0.30256410256410254,0.4338235294117647,-1.305084745762712,4,0.0,2,0.9946649999999999,0.0003,4,3
0.9051094890510949,0.9769401330376941,0.9769401330376941,0.8907563025210083,0.9034426673895364,0.9051094890510949,0.60509977827051,1,0.53125,3,0.759695,0.0003,4,3
0.9416058394160584,0.9684035476718402,0.9684035476718402,0.9272727272727272,0.9392461197339246,0.9416058394160584,0.7569844789356984,2,0.6,3,0.900172,0.0003,4,3
0.9416058394160584,0.9647450110864746,0.9647450110864746,0.9285714285714285,0.939594356261023,0.9416058394160584,0.7569844789356984,3,0.5,3,0.9531649999999999,0.0003,4,3
0.8978102189781022,0.9409090909090909,0.9409090909090909,0.8627450980392157,0.8906748746010031,0.8978102189781021,0.5747228381374723,4,1.0,3,0.9932840000000001,0.0003,4,3
0.9124087591240876,0.9744642042863657,0.9744642042863657,0.8888888888888888,0.9082998661311914,0.9124087591240876,0.6251709986320109,1,0.5,0,0.7621140000000001,0.001,4,4
0.9562043795620438,0.9554263565891474,0.9554263565891474,0.9433962264150944,0.9538409703504043,0.9562043795620438,0.8125854993160054,2,0.5,0,0.889494,0.001,4,4
0.948905109489051,0.9490424076607388,0.9490424076607388,0.9333333333333333,0.945956607495069,0.948905109489051,0.7813497492020064,3,0.5,0,0.968842,0.001,4,4
0.3722627737226277,0.9490424076607388,0.9490424076607388,0.5425531914893617,0.2712765957446808,0.3722627737226277,-1.6862745098039218,4,0.0,0,0.9809889999999999,0.001,4,4
0.9197080291970803,0.9790484504583151,0.9790484504583151,0.9105691056910569,0.9188607117859258,0.9197080291970803,0.6711043212570931,1,0.46875,1,0.758165,0.001,4,4
0.9635036496350365,0.9624618070711479,0.9624618070711479,0.9572649572649573,0.9627089117534977,0.9635036496350365,0.8505019642077696,2,0.666667,1,0.894754,0.001,4,4
0.9562043795620438,0.9574421649934527,0.9574421649934527,0.9491525423728815,0.9553455019556715,0.9562043795620438,0.8206023570493235,3,0.5,1,0.956817,0.001,4,4
0.9562043795620438,0.9574421649934527,0.9574421649934527,0.9491525423728815,0.9553455019556715,0.9562043795620438,0.8206023570493235,4,1.0,1,0.985499,0.001,4,4
0.9343065693430657,0.9816742081447964,0.9816742081447964,0.9174311926605504,0.9314428690575479,0.9343065693430657,0.7210407239819006,1,0.457143,2,0.755746,0.001,4,4
0.9635036496350365,0.986764705882353,0.986764705882353,0.9504950495049506,0.9607966577004521,0.9635036496350365,0.8450226244343891,2,0.666667,2,0.8836620000000001,0.001,4,4
0.9635036496350365,0.9881221719457014,0.9881221719457014,0.9523809523809524,0.9613975767821922,0.9635036496350365,0.8450226244343891,3,0.5,2,0.95573,0.001,4,4
0.9635036496350365,0.9886877828054298,0.9886877828054298,0.9523809523809524,0.9613975767821922,0.9635036496350365,0.8450226244343891,4,0.5,2,0.992791,0.001,4,4
0.9197080291970803,0.9440870856011876,0.9440870856011876,0.8791208791208791,0.9095057947516964,0.9197080291970803,0.6271647699158832,1,0.424242,3,0.793892,0.001,4,4
0.8978102189781022,0.9215734784760019,0.9215734784760019,0.8333333333333333,0.8798245614035087,0.8978102189781021,0.5254824344383968,2,0.5,3,0.9017940000000001,0.001,4,4
0.9124087591240876,0.9208312716476992,0.9208312716476992,0.85,0.8940721649484535,0.9124087591240876,0.5932706580900544,3,0.5,3,0.976174,0.001,4,4
0.9051094890510949,0.9231815932706582,0.9231815932706582,0.8354430379746837,0.8843881856540086,0.9051094890510949,0.5593765462642256,4,1.0,3,1.0,0.001,4,4
0.9124087591240876,0.9618103055175559,0.9618103055175559,0.8888888888888888,0.9082998661311914,0.9124087591240876,0.6251709986320109,1,0.5,0,0.756073,0.003,4,4
0.9416058394160584,0.9537163702690379,0.9537163702690379,0.923076923076923,0.9380090497737557,0.9416058394160584,0.7501139990880072,2,0.666667,0,0.883288,0.003,4,4
0.948905109489051,0.9484724122207023,0.9484724122207023,0.9333333333333333,0.945956607495069,0.948905109489051,0.7813497492020064,3,0.5,0,0.955791,0.003,4,4
0.948905109489051,0.9484724122207023,0.9484724122207023,0.9333333333333333,0.945956607495069,0.948905109489051,0.7813497492020064,4,0.5,0,0.993059,0.003,4,4
0.9197080291970803,0.9771933653426451,0.9771933653426451,0.9105691056910569,0.9188607117859258,0.9197080291970803,0.6711043212570931,1,0.46875,1,0.757085,0.003,4,4
0.9635036496350365,0.960497599301615,0.960497599301615,0.9572649572649573,0.9627089117534977,0.9635036496350365,0.8505019642077696,2,0.666667,1,0.894235,0.003,4,4
0.948905109489051,0.9551505892623309,0.9551505892623309,0.94017094017094,0.9477924764548968,0.948905109489051,0.7907027498908774,3,0.5,1,0.960573,0.003,4,4
0.9343065693430657,0.9360541248363159,0.9360541248363159,0.9217391304347825,0.9325676784249384,0.9343065693430657,0.7309035355739852,4,0.5,1,0.98141,0.003,4,4
0.9343065693430657,0.9800904977375566,0.9800904977375566,0.9174311926605504,0.9314428690575479,0.9343065693430657,0.7210407239819006,1,0.457143,2,0.754714,0.003,4,4
0.9635036496350365,0.9868778280542986,0.9868778280542986,0.9504950495049506,0.9607966577004521,0.9635036496350365,0.8450226244343891,2,0.666667,2,0.8920629999999999,0.003,4,4
0.9708029197080292,0.9881221719457013,0.9881221719457013,0.9607843137254902,0.968764249886001,0.9708029197080292,0.8760180995475113,3,0.666667,2,0.962317,0.003,4,4
0.3795620437956204,0.9886877828054299,0.9886877828054299,0.5502645502645502,0.2751322751322751,0.3795620437956204,-1.6346153846153841,4,0.0,2,0.9976389999999999,0.003,4,4
0.8321167883211679,0.9304799604156359,0.9304799604156359,0.780952380952381,0.822428853198084,0.8321167883211679,0.22043542800593763,1,0.368421,3,0.788929,0.003,4,4
0.948905109489051,0.956086095992083,0.956086095992083,0.9195402298850575,0.9410535374024218,0.948905109489051,0.7627412172191984,2,0.5,3,0.901336,0.003,4,4
0.9343065693430657,0.9393864423552696,0.9393864423552696,0.896551724137931,0.9242116909459709,0.9343065693430657,0.6949529935675408,3,0.5,3,0.960274,0.003,4,4
0.9343065693430657,0.9294903513112319,0.9294903513112319,0.896551724137931,0.9242116909459709,0.9343065693430657,0.6949529935675408,4,0.5,3,0.9841,0.003,4,4
0.9124087591240876,0.9744642042863657,0.9744642042863657,0.8888888888888888,0.9082998661311914,0.9124087591240876,0.6251709986320109,1,0.5,0,0.762889,0.0001,4,4
0.9562043795620438,0.9554263565891474,0.9554263565891474,0.9433962264150944,0.9538409703504043,0.9562043795620438,0.8125854993160054,2,0.5,0,0.8909790000000001,0.0001,4,4
0.948905109489051,0.9479024167806659,0.9479024167806659,0.9333333333333333,0.945956607495069,0.948905109489051,0.7813497492020064,3,0.5,0,0.9708469999999999,0.0001,4,4
0.3722627737226277,0.9479024167806659,0.9479024167806659,0.5425531914893617,0.2712765957446808,0.3722627737226277,-1.6862745098039218,4,0.0,0,0.981259,0.0001,4,4
0.9197080291970803,0.9791575731121781,0.9791575731121781,0.9105691056910569,0.9188607117859258,0.9197080291970803,0.6711043212570931,1,0.46875,1,0.758618,0.0001,4,4
0.9635036496350365,0.9727193365342646,0.9727193365342646,0.9572649572649573,0.9627089117534977,0.9635036496350365,0.8505019642077696,2,0.571429,1,0.895877,0.0001,4,4
0.927007299270073,0.9308162374508949,0.9308162374508949,0.9107142857142858,0.9244929453262787,0.927007299270073,0.7010039284155392,3,0.5,1,0.962089,0.0001,4,4
0.9051094890510949,0.9224137931034483,0.9224137931034483,0.8761904761904762,0.8996336996336998,0.9051094890510949,0.6113051069402009,4,1.0,1,0.9727110000000001,0.0001,4,4
0.9343065693430657,0.9806561085972851,0.9806561085972851,0.9174311926605504,0.9314428690575479,0.9343065693430657,0.7210407239819006,1,0.457143,2,0.756071,0.0001,4,4
0.9562043795620438,0.9756787330316743,0.9756787330316743,0.9423076923076923,0.9535067873303167,0.9562043795620438,0.814027149321267,2,0.5,2,0.898626,0.0001,4,4
0.9635036496350365,0.9649321266968326,0.9649321266968326,0.9504950495049506,0.9607966577004521,0.9635036496350365,0.8450226244343891,3,0.5,2,0.96955,0.0001,4,4
0.3795620437956204,0.9650452488687783,0.9650452488687783,0.5502645502645502,0.2751322751322751,0.3795620437956204,-1.6346153846153841,4,0.0,2,0.98695,0.0001,4,4
0.9197080291970803,0.9440870856011876,0.9440870856011876,0.8791208791208791,0.9095057947516964,0.9197080291970803,0.6271647699158832,1,0.424242,3,0.793892,0.0001,4,4
0.8978102189781022,0.9215734784760019,0.9215734784760019,0.8333333333333333,0.8798245614035087,0.8978102189781021,0.5254824344383968,2,0.5,3,0.9017940000000001,0.0001,4,4
0.9124087591240876,0.9208312716476992,0.9208312716476992,0.85,0.8940721649484535,0.9124087591240876,0.5932706580900544,3,0.5,3,0.976174,0.0001,4,4
0.9051094890510949,0.9231815932706582,0.9231815932706582,0.8354430379746837,0.8843881856540086,0.9051094890510949,0.5593765462642256,4,1.0,3,1.0,0.0001,4,4
0.9124087591240876,0.9744642042863657,0.9744642042863657,0.8888888888888888,0.9082998661311914,0.9124087591240876,0.6251709986320109,1,0.5,0,0.762889,0.0003,4,4
0.9562043795620438,0.9554263565891474,0.9554263565891474,0.9433962264150944,0.9538409703504043,0.9562043795620438,0.8125854993160054,2,0.5,0,0.8909790000000001,0.0003,4,4
0.948905109489051,0.9479024167806659,0.9479024167806659,0.9333333333333333,0.945956607495069,0.948905109489051,0.7813497492020064,3,0.5,0,0.9708469999999999,0.0003,4,4
0.3722627737226277,0.9479024167806659,0.9479024167806659,0.5425531914893617,0.2712765957446808,0.3722627737226277,-1.6862745098039218,4,0.0,0,0.981259,0.0003,4,4
0.9197080291970803,0.9790484504583151,0.9790484504583151,0.9105691056910569,0.9188607117859258,0.9197080291970803,0.6711043212570931,1,0.46875,1,0.758165,0.0003,4,4
0.9635036496350365,0.9624618070711479,0.9624618070711479,0.9572649572649573,0.9627089117534977,0.9635036496350365,0.8505019642077696,2,0.666667,1,0.894754,0.0003,4,4
0.9562043795620438,0.9574421649934527,0.9574421649934527,0.9491525423728815,0.9553455019556715,0.9562043795620438,0.8206023570493235,3,0.5,1,0.956817,0.0003,4,4
0.9562043795620438,0.9574421649934527,0.9574421649934527,0.9491525423728815,0.9553455019556715,0.9562043795620438,0.8206023570493235,4,1.0,1,0.985499,0.0003,4,4
0.9343065693430657,0.9816742081447964,0.9816742081447964,0.9174311926605504,0.9314428690575479,0.9343065693430657,0.7210407239819006,1,0.457143,2,0.755746,0.0003,4,4
0.9635036496350365,0.986764705882353,0.986764705882353,0.9504950495049506,0.9607966577004521,0.9635036496350365,0.8450226244343891,2,0.666667,2,0.8836620000000001,0.0003,4,4
0.9635036496350365,0.9881221719457014,0.9881221719457014,0.9523809523809524,0.9613975767821922,0.9635036496350365,0.8450226244343891,3,0.5,2,0.95573,0.0003,4,4
0.9635036496350365,0.9886877828054298,0.9886877828054298,0.9523809523809524,0.9613975767821922,0.9635036496350365,0.8450226244343891,4,0.5,2,0.992791,0.0003,4,4
0.9197080291970803,0.9440870856011876,0.9440870856011876,0.8791208791208791,0.9095057947516964,0.9197080291970803,0.6271647699158832,1,0.424242,3,0.793892,0.0003,4,4
0.8978102189781022,0.9215734784760019,0.9215734784760019,0.8333333333333333,0.8798245614035087,0.8978102189781021,0.5254824344383968,2,0.5,3,0.9017940000000001,0.0003,4,4
0.9124087591240876,0.9208312716476992,0.9208312716476992,0.85,0.8940721649484535,0.9124087591240876,0.5932706580900544,3,0.5,3,0.976174,0.0003,4,4
0.9051094890510949,0.9231815932706582,0.9231815932706582,0.8354430379746837,0.8843881856540086,0.9051094890510949,0.5593765462642256,4,1.0,3,1.0,0.0003,4,4
